Pass Index,Pass Time,Pass Distance,Ground Made Up,# Defenders Passed,Passer,Transition Index,Transition Trigger,Outcome,OutcomeMSG,OutcomeMSGaction,Team Id,Game Id
122,4.88,"(4.21, -6.38, 7.64)",[1.32 3.49 1.62 3.49 3.92],1.0,Marcus Smart,71,REB,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
160,6.4,"(-7.25, 15.08, 16.73)",[-6.15 -7.14 -7.19 -7.56 -7.95],0.0,Jaylen Brown,71,REB,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
23,0.92,"(4.59, 3.26, 5.63)",[2.62 3.12 2.02 3.28 2.73],0.0,Al Horford,72,REB,foul,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
139,5.56,"(-0.34, 10.07, 10.08)",[-2.   -1.4   0.34 -1.01 -2.16],0.0,Jaylen Brown,73,REB,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
14,0.56,"(8.49, -18.0, 19.9)",[5.29 3.18 2.82 3.54 6.12],0.0,Al Horford,74,REB,stoppage,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
41,1.64,"(4.51, 9.44, 10.46)",[-1.15  1.43 -2.16 -0.83 -3.08],0.0,Luke Kornet,75,REB,shot,2.0,79.0,feb4cb57-89ef-11e6-86b2-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
4,0.16,"(-6.46, 10.46, 12.29)",[-4.96 -5.99 -6.74 -7.97 -7.49],0.0,Draymond Green,0,TO,foul,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
8,0.32,"(0.31, -4.45, 4.46)",[ 3.27  1.15 -0.5  -0.68  0.64],0.0,Gary Payton II,1,TO,shot,1.0,50.0,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
45,1.8,"(2.01, 3.36, 3.92)",[ 0.98  0.49 -0.73 -0.75 -0.3 ],0.0,Klay Thompson,1,TO,shot,1.0,50.0,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
95,3.8,"(9.6, -15.13, 17.92)",[5.33 5.28 4.16 5.26 2.53],0.0,Jordan Poole,1,TO,shot,1.0,50.0,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
15,0.6,"(-0.19, 0.82, 0.84)",[-0.41 -0.19 -0.26 -0.61 -0.16],0.0,Andrew Wiggins,2,TO,shot,2.0,41.0,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
36,1.44,"(-4.73, 1.0, 4.83)",[-10.98  -6.29  -3.47 -11.96 -10.66],0.0,Kevon Looney,2,TO,shot,2.0,41.0,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
124,4.96,"(6.89, -10.08, 12.21)",[ 2.47 -2.79 -1.28  7.93  0.54],1.0,Draymond Green,2,TO,shot,2.0,41.0,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
32,1.28,"(7.31, 3.43, 8.07)",[5.33 4.72 6.76 6.   5.52],4.0,Andrew Wiggins,4,TO,turnover,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
93,3.72,"(nan, nan, nan)",,,Draymond Green,4,TO,turnover,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
38,1.52,"(-3.34, -12.13, 12.58)",[-10.95  -9.58  -6.3   -4.98  -7.66],0.0,Gary Payton II,5,TO,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
58,2.32,"(4.15, 12.18, 12.87)",[-3.89 -6.56  1.18  2.69 -2.81],0.0,Otto Porter Jr.,5,TO,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
153,6.12,"(-7.33, -8.5, 11.22)",[-7.6  -6.53 -9.09 -5.72 -5.65],0.0,Gary Payton II,5,TO,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
2,0.08,"(0.88, -0.58, 1.05)",[0.74 0.74 0.88 0.91 0.9 ],1.0,Jordan Poole,6,TO,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
39,1.56,"(2.67, 13.3, 13.57)",[-1.44  2.82 -0.6  -0.77  1.01],1.0,Gary Payton II,6,TO,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
161,6.44,"(3.68, -21.71, 22.02)",[ 0.74 -1.54  2.92  2.42 -1.51],0.0,Stephen Curry,6,TO,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
181,7.24,"(nan, nan, nan)",,,Jordan Poole,6,TO,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
1,0.04,"(0.0, 0.0, 0.0)",[0. 0. 0. 0. 0.],0.0,Draymond Green,7,TO,foul,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
4,0.16,"(-0.45, 0.85, 0.96)",[-0.29 -0.44  0.08 -0.38 -0.37],0.0,Draymond Green,8,TO,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
60,2.4,"(-0.07, 0.77, 0.77)",[-0.37 -0.52  0.07 -0.83 -0.55],0.0,Jordan Poole,8,TO,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
21,0.84,"(-0.5, 0.62, 0.8)",[-0.62 -0.47 -0.48 -0.7  -0.47],0.0,Klay Thompson,10,TO,shot,1.0,50.0,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
120,4.8,"(13.14, -7.68, 15.22)",[ 1.77 10.87  4.63 11.16 10.13],2.0,Andrew Wiggins,10,TO,shot,1.0,50.0,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
115,4.6,"(8.58, 14.06, 16.47)",[4.3  2.98 5.24 6.75 3.59],1.0,Klay Thompson,11,TO,shot,1.0,41.0,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
70,2.8,"(12.17, 4.17, 12.86)",[ 9.52 10.84  5.59  5.47  6.52],0.0,Draymond Green,13,SHOT,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
98,3.92,"(21.26, 8.38, 22.85)",[18.43 18.02 12.32 11.27 16.92],1.0,Stephen Curry,13,SHOT,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
76,3.04,"(6.07, -3.6, 7.06)",[2.53 2.56 2.06 2.72 4.32],0.0,Otto Porter Jr.,14,SHOT,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
144,5.76,"(10.62, 11.74, 15.83)",[6.75 7.64 9.05 0.98 8.97],0.0,Andrew Wiggins,15,SHOT,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
65,2.6,"(10.73, -1.05, 10.78)",[5.59 8.68 3.78 7.41 7.52],0.0,Draymond Green,17,SHOT,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
73,2.92,"(11.51, -14.27, 18.33)",[ 7.19  9.23 11.18  5.13  6.47],0.0,Draymond Green,18,SHOT,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
90,3.6,"(6.89, 7.12, 9.91)",[3.92 4.62 2.53 3.51 6.3 ],0.0,Stephen Curry,19,SHOT,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
79,3.16,"(0.63, -0.75, 0.98)",[-0.09 -0.01 -0.36 -0.09  0.32],0.0,Gary Payton II,20,SHOT,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
117,4.68,"(1.0, -0.92, 1.36)",[ 0.69  0.78 -0.27 -0.56  0.28],0.0,Andrew Wiggins,21,SHOT,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
84,3.36,"(3.29, -1.04, 3.45)",[ 2.19  2.45  0.56 -1.33  0.2 ],0.0,Draymond Green,22,SHOT,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
111,4.44,"(0.06, 0.21, 0.22)",[-0.24  0.18 -0.55 -1.19 -0.03],0.0,Klay Thompson,22,SHOT,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
197,7.88,"(nan, nan, nan)",,,Draymond Green,22,SHOT,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
140,5.6,"(12.46, 10.06, 16.01)",[11.8   9.72  6.34  8.81 14.92],0.0,Draymond Green,24,SHOT,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
110,4.4,"(8.31, 7.69, 11.32)",[3.26 4.18 4.39 7.57 7.27],0.0,Kevon Looney,25,SHOT,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
47,1.88,"(5.84, 8.27, 10.12)",[1.16 3.24 2.03 2.15 1.96],0.0,Draymond Green,26,SHOT,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
56,2.24,"(2.55, 1.48, 2.95)",[1.4  1.32 0.96 1.14 1.89],0.0,Otto Porter Jr.,28,SHOT,shot,2.0,1.0,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
148,5.92,"(3.58, 10.38, 10.98)",[-0.45 -1.71 -0.06 -2.07 -1.77],0.0,Draymond Green,28,SHOT,shot,2.0,1.0,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
128,5.12,"(1.1, 0.67, 1.29)",[0.77 1.07 0.03 0.07 0.88],0.0,Draymond Green,29,SHOT,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
97,3.88,"(7.5, -4.12, 8.56)",[4.71 6.05 1.82 3.02 3.09],0.0,Otto Porter Jr.,30,SHOT,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
109,4.36,"(8.45, 3.55, 9.17)",[1.89 8.57 3.21 3.62 4.36],0.0,Otto Porter Jr.,31,SHOT,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
79,3.16,"(0.5, 0.67, 0.84)",[ 0.23  0.6  -0.5  -0.51 -0.47],0.0,Kevon Looney,32,SHOT,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
157,6.28,"(1.78, 1.25, 2.18)",[1.24 0.78 1.78 1.33 1.28],0.0,Andrew Wiggins,34,SHOT,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
124,4.96,"(6.21, 6.75, 9.17)",[4.71 0.32 5.34 2.43 2.99],0.0,Andrew Wiggins,35,SHOT,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
85,3.4,"(1.68, 1.64, 2.35)",[-0.02  0.59 -0.01  0.9   0.87],0.0,Gary Payton II,37,SHOT,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
163,6.52,"(7.11, 11.89, 13.85)",[2.32 6.11 6.26 7.11 3.56],0.0,Andrew Wiggins,38,SHOT,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
59,2.36,"(1.84, -1.46, 2.35)",[ 0.06  0.53 -0.15  0.24 -0.09],0.0,Draymond Green,39,SHOT,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
89,3.56,"(1.02, -1.05, 1.46)",[ 0.65  0.3   0.91  0.16 -0.01],0.0,Stephen Curry,40,SHOT,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
120,4.8,"(8.27, -18.43, 20.2)",[6.96 7.63 8.5  1.18 6.13],1.0,Klay Thompson,41,SHOT,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
156,6.24,"(1.38, 0.57, 1.49)",[0.26 0.01 1.14 0.2  0.85],0.0,Draymond Green,41,SHOT,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
107,4.28,"(4.87, 5.24, 7.15)",[5.01 5.99 1.94 1.6  4.  ],0.0,Draymond Green,42,SHOT,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
195,7.8,"(nan, nan, nan)",,,Stephen Curry,42,SHOT,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
198,7.92,"(nan, nan, nan)",,,Draymond Green,45,REB,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
53,2.12,"(-0.46, 0.54, 0.71)",[-1.35 -0.9  -1.32 -1.23 -1.19],0.0,Kevon Looney,46,REB,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
147,5.88,"(5.89, 10.9, 12.39)",[4.94 4.75 6.2  3.54 8.45],0.0,Andrew Wiggins,47,REB,shot,2.0,1.0,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
172,6.88,"(-0.23, 0.06, 0.24)",[-0.24 -0.46 -0.33 -0.53  0.58],0.0,Kevon Looney,47,REB,shot,2.0,1.0,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
183,7.32,"(4.97, -10.72, 11.82)",[1.69 4.31 3.53 4.01 2.37],1.0,Klay Thompson,48,REB,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
26,1.04,"(32.15, 12.37, 34.45)",[17.44 19.45 34.69 22.21 30.85],3.0,Jordan Poole,49,REB,shot,6.0,2.0,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
84,3.36,"(20.62, -15.96, 26.08)",[15.71 11.4  12.01 12.47 16.12],1.0,Jordan Poole,50,REB,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
157,6.28,"(0.94, -1.25, 1.56)",[0.89 0.89 0.41 0.45 0.92],0.0,Draymond Green,50,REB,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
119,4.76,"(1.19, 1.17, 1.67)",[0.14 0.57 0.28 0.32 0.85],0.0,Stephen Curry,51,REB,shot,1.0,1.0,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
158,6.32,"(0.38, 0.92, 1.0)",[0.47 0.21 1.05 0.07 0.6 ],0.0,Gary Payton II,51,REB,shot,1.0,1.0,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
47,1.88,"(0.72, -0.37, 0.81)",[ 0.1  -0.05  0.03 -0.09  0.1 ],0.0,Gary Payton II,52,REB,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
91,3.64,"(15.55, -4.46, 16.18)",[ 9.34  9.67  7.06 12.59  6.98],3.0,Klay Thompson,54,REB,shot,1.0,74.0,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
45,1.8,"(-0.4, 0.78, 0.88)",[-0.93 -1.75 -1.84 -1.5  -0.61],0.0,Klay Thompson,55,REB,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
182,7.28,"(-0.54, 0.39, 0.67)",[-0.24  0.46 -0.51 -0.45 -0.23],0.0,Draymond Green,55,REB,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
17,0.68,"(nan, nan, nan)",,,Draymond Green,56,REB,turnover,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
110,4.4,"(2.4, -13.67, 13.88)",[-0.18 -0.98  0.02  0.19 -0.44],0.0,Draymond Green,58,REB,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
25,1.0,"(4.37, 4.54, 6.3)",[1.93 3.51 2.33 3.03 2.38],0.0,Draymond Green,59,REB,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
45,1.8,"(6.81, 10.98, 12.92)",[ 1.2   2.06 -0.27  3.62  3.24],1.0,Stephen Curry,60,REB,turnover,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
164,6.56,"(8.72, -14.28, 16.73)",[6.87 5.64 8.19 5.11 8.42],1.0,Stephen Curry,61,REB,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
196,7.84,"(nan, nan, nan)",,,Gary Payton II,61,REB,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
23,0.92,"(1.09, -0.38, 1.15)",[0.55 0.46 0.04 0.45 0.46],0.0,Otto Porter Jr.,62,REB,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
36,1.44,"(-0.16, -0.03, 0.16)",[-0.79 -0.84 -1.59 -1.01 -0.83],0.0,Draymond Green,62,REB,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
42,1.68,"(6.79, 5.13, 8.51)",[5.2  5.27 4.37 4.69 5.29],0.0,Andrew Wiggins,63,REB,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
166,6.64,"(-0.08, 0.83, 0.83)",[-0.68 -0.42  0.35 -0.61  0.92],0.0,Draymond Green,64,REB,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
88,3.52,"(7.02, -9.15, 11.53)",[2.67 2.73 1.06 0.05 2.49],0.0,Draymond Green,65,REB,shot,1.0,2.0,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
179,7.16,"(-0.77, -10.5, 10.53)",[ 0.06 -4.59 -0.91 -1.85 -1.69],0.0,Klay Thompson,66,REB,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
34,1.36,"(3.67, 4.0, 5.43)",[1.78 2.69 1.82 1.65 2.45],0.0,Draymond Green,68,REB,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
43,1.72,"(8.35, 5.57, 10.04)",[12.23  8.47  5.57  6.61  7.52],1.0,Draymond Green,69,REB,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
189,7.56,"(-2.21, -11.37, 11.58)",[-3.39 -5.68 -3.42 -4.73  0.64],0.0,Klay Thompson,69,REB,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
94,3.76,"(6.25, -5.3, 8.19)",[3.11 2.77 3.56 4.1  5.08],0.0,Stephen Curry,70,REB,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
14,0.56,"(-0.38, 0.46, 0.6)",[-0.45 -0.19 -1.02 -0.84 -0.8 ],0.0,Andrew Wiggins,72,REB,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
107,4.28,"(11.4, -27.66, 29.92)",[6.48 9.34 6.97 2.22 9.81],1.0,Stephen Curry,72,REB,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
150,6.0,"(18.79, -5.0, 19.44)",[14.32 16.94 16.32 14.37 17.77],2.0,Andrew Wiggins,72,REB,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
163,6.52,"(-5.98, -30.36, 30.94)",[-5.06 -8.65 -9.11 -6.82 -9.93],0.0,Klay Thompson,73,REB,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,9f9f8793-d8c4-4e27-b2fc-432698b7bc50
55,2.2,"(-6.05, 6.71, 9.03)",[ -7.31  -6.4  -10.22 -11.29  -6.2 ],0.0,Draymond Green,1,TO,shot,2.0,103.0,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,bb74c0c9-a84e-4bee-9919-3e522be652ac
92,3.68,"(7.66, 14.63, 16.51)",[ 7.5   6.15 -0.42 -0.34  4.54],0.0,Otto Porter Jr.,1,TO,shot,2.0,103.0,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,bb74c0c9-a84e-4bee-9919-3e522be652ac
55,2.2,"(16.63, -8.21, 18.55)",[12.42 10.48 12.63 11.01 10.04],0.0,Otto Porter Jr.,2,TO,turnover,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,bb74c0c9-a84e-4bee-9919-3e522be652ac
159,6.36,"(-12.09, -10.44, 15.97)",[-14.27 -14.14 -12.4  -13.07 -12.97],0.0,Stephen Curry,3,TO,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,bb74c0c9-a84e-4bee-9919-3e522be652ac
29,1.16,"(0.75, -1.19, 1.41)",[0.25 0.14 0.26 0.03 0.32],0.0,Otto Porter Jr.,5,TO,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,bb74c0c9-a84e-4bee-9919-3e522be652ac
199,7.96,"(nan, nan, nan)",,,Jordan Poole,5,TO,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,bb74c0c9-a84e-4bee-9919-3e522be652ac
27,1.08,"(1.21, 1.48, 1.91)",[0.6  0.51 0.67 0.49 0.69],0.0,Andrew Wiggins,6,TO,shot,2.0,80.0,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,bb74c0c9-a84e-4bee-9919-3e522be652ac
91,3.64,"(9.48, 0.81, 9.51)",[3.63 8.91 2.48 4.11 4.48],0.0,Kevon Looney,8,SHOT,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,bb74c0c9-a84e-4bee-9919-3e522be652ac
178,7.12,"(10.95, 13.37, 17.28)",[11.5   9.77 11.03  8.96 12.52],1.0,Stephen Curry,8,SHOT,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,bb74c0c9-a84e-4bee-9919-3e522be652ac
89,3.56,"(14.45, 0.47, 14.46)",[10.   10.44  8.58  9.04  9.53],0.0,Stephen Curry,9,SHOT,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,bb74c0c9-a84e-4bee-9919-3e522be652ac
112,4.48,"(-2.15, 0.9, 2.33)",[-6.61 -4.23 -7.63 -7.37 -7.4 ],0.0,Kevon Looney,9,SHOT,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,bb74c0c9-a84e-4bee-9919-3e522be652ac
137,5.48,"(30.11, -18.04, 35.1)",[25.14 27.87 22.67 22.4  22.68],1.0,Stephen Curry,9,SHOT,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,bb74c0c9-a84e-4bee-9919-3e522be652ac
83,3.32,"(8.71, 4.34, 9.73)",[6.31 4.67 2.95 3.27 4.66],0.0,Draymond Green,10,SHOT,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,bb74c0c9-a84e-4bee-9919-3e522be652ac
102,4.08,"(-2.21, -4.43, 4.95)",[ -5.37  -8.66  -9.58 -10.69  -9.26],0.0,Kevon Looney,10,SHOT,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,bb74c0c9-a84e-4bee-9919-3e522be652ac
90,3.6,"(11.79, 0.29, 11.79)",[10.28 10.49  8.12  7.09  7.57],0.0,Draymond Green,11,SHOT,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,bb74c0c9-a84e-4bee-9919-3e522be652ac
51,2.04,"(4.02, 5.79, 7.05)",[4.07 3.08 0.66 0.82 1.9 ],0.0,Stephen Curry,12,SHOT,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,bb74c0c9-a84e-4bee-9919-3e522be652ac
